Date,Equipment_ID,Reason,Downtime_Hours
2025-07-27,TR012,Operator Delay,7.1
2025-07-27,TR013,Weather,4.8
2025-07-27,TR015,Maintenance,0.8
2025-07-27,EX002,Maintenance,6.4
2025-07-27,DR001,Refueling,5.3
2025-07-28,TR003,Refueling,0.5
2025-07-28,TR004,Breakdown,4.7
2025-07-28,TR005,Maintenance,5.7
2025-07-28,TR012,Weather,1.0
2025-07-28,TR013,Operator Delay,0.6
2025-07-28,TR015,Maintenance,5.4
2025-07-28,TR016,Weather,3.3
2025-07-28,EX001,Operator Delay,4.2
2025-07-28,EX003,Breakdown,2.1
2025-07-29,TR004,Maintenance,1.8
2025-07-29,TR005,Maintenance,2.4
2025-07-29,TR007,Breakdown,3.9
2025-07-29,TR008,Breakdown,1.1
2025-07-29,TR012,Maintenance,1.2
2025-07-29,TR017,Weather,6.0
2025-07-29,EX002,Maintenance,0.9
2025-07-29,DR001,Weather,5.2
2025-07-29,DR003,Operator Delay,1.1
2025-07-30,TR004,Maintenance,2.6
2025-07-30,TR006,Breakdown,4.7
2025-07-30,TR008,Refueling,7.4
2025-07-30,TR012,Maintenance,1.8
2025-07-30,TR017,Refueling,5.2
2025-07-30,EX003,Breakdown,2.4
2025-07-30,EX005,Maintenance,3.7
2025-07-31,TR001,Maintenance,4.2
2025-07-31,TR002,Weather,7.9
2025-07-31,TR003,Refueling,4.4
2025-07-31,TR006,Maintenance,5.9
2025-07-31,TR009,Weather,6.8
2025-07-31,TR010,Weather,4.5
2025-07-31,TR013,Operator Delay,4.6
2025-07-31,TR014,Maintenance,3.0
2025-07-31,TR016,Maintenance,8.0
2025-07-31,TR018,Weather,2.4
2025-07-31,DR001,Breakdown,2.6
2025-08-01,TR002,Weather,7.3
2025-08-01,TR008,Operator Delay,7.5
2025-08-01,TR012,Maintenance,6.9
2025-08-01,TR014,Breakdown,6.7
2025-08-01,TR016,Operator Delay,5.1
2025-08-01,EX002,Breakdown,1.3
2025-08-01,DR002,Refueling,3.8
2025-08-02,TR003,Maintenance,6.8
2025-08-02,TR005,Breakdown,4.1
2025-08-02,TR006,Operator Delay,7.4
2025-08-02,TR008,Breakdown,7.1
2025-08-02,TR013,Maintenance,3.2
2025-08-02,TR014,Refueling,0.7
2025-08-02,TR015,Breakdown,7.2
2025-08-02,TR016,Operator Delay,6.8
2025-08-02,TR018,Operator Delay,0.8
2025-08-02,TR019,Operator Delay,4.5
2025-08-02,EX001,Refueling,4.8
2025-08-02,DR002,Maintenance,4.8
2025-08-02,DR003,Operator Delay,2.6
2025-08-03,TR001,Operator Delay,7.6
2025-08-03,TR006,Refueling,2.4
2025-08-03,TR008,Operator Delay,6.4
2025-08-03,TR009,Maintenance,6.6
2025-08-03,TR010,Weather,7.5
2025-08-03,TR011,Refueling,6.0
2025-08-03,TR012,Weather,5.1
2025-08-03,TR017,Refueling,7.5
2025-08-03,TR019,Breakdown,0.9
2025-08-03,EX002,Maintenance,7.5
2025-08-03,DR001,Refueling,3.3
2025-08-03,DR003,Breakdown,4.8
2025-08-04,TR002,Weather,7.0
2025-08-04,TR006,Maintenance,6.5
2025-08-04,TR009,Refueling,0.6
2025-08-04,TR011,Operator Delay,7.9
2025-08-04,TR013,Maintenance,6.1
2025-08-04,TR014,Breakdown,1.7
2025-08-04,TR016,Weather,6.3
2025-08-04,TR018,Weather,6.7
2025-08-04,EX001,Refueling,4.8
2025-08-04,EX004,Breakdown,1.5
2025-08-04,EX005,Refueling,6.0
2025-08-04,DR001,Breakdown,3.3
2025-08-05,TR004,Breakdown,2.9
2025-08-05,TR007,Breakdown,3.6
2025-08-05,TR009,Refueling,5.4
2025-08-05,TR010,Operator Delay,6.2
2025-08-05,TR012,Operator Delay,1.1
2025-08-05,TR015,Maintenance,5.4
2025-08-05,TR019,Maintenance,6.3
2025-08-05,EX003,Refueling,7.0
2025-08-05,EX004,Maintenance,6.2
2025-08-05,EX005,Operator Delay,4.9
2025-08-05,DR001,Maintenance,5.6
2025-08-05,DR002,Maintenance,7.8
2025-08-06,TR001,Operator Delay,6.9
2025-08-06,TR002,Breakdown,7.1
2025-08-06,TR003,Breakdown,5.0
2025-08-06,TR004,Maintenance,5.4
2025-08-06,TR007,Operator Delay,0.7
2025-08-06,TR015,Operator Delay,2.2
2025-08-07,TR004,Weather,5.0
2025-08-07,TR011,Weather,4.5
2025-08-07,TR017,Maintenance,2.0
2025-08-07,EX001,Weather,1.6
2025-08-07,EX002,Weather,3.1
2025-08-07,EX003,Maintenance,6.2
2025-08-07,EX004,Weather,4.2
2025-08-07,DR001,Refueling,1.2
2025-08-08,TR001,Operator Delay,7.4
2025-08-08,TR003,Breakdown,5.1
2025-08-08,TR008,Maintenance,7.3
2025-08-08,TR009,Operator Delay,2.4
2025-08-08,TR010,Refueling,3.7
2025-08-08,TR011,Breakdown,1.4
2025-08-08,TR017,Refueling,2.9
2025-08-08,TR018,Operator Delay,2.1
2025-08-08,TR020,Breakdown,5.5
2025-08-08,EX004,Maintenance,3.6
2025-08-09,TR006,Operator Delay,7.3
2025-08-09,TR008,Weather,4.8
2025-08-09,TR009,Breakdown,2.2
2025-08-09,TR012,Operator Delay,1.9
2025-08-09,TR013,Refueling,1.7
2025-08-09,TR016,Refueling,1.1
2025-08-09,TR017,Operator Delay,1.1
2025-08-09,EX001,Breakdown,7.9
2025-08-09,EX002,Refueling,5.4
2025-08-09,DR001,Weather,5.3
2025-08-09,DR003,Maintenance,6.6
2025-08-10,TR006,Weather,3.9
2025-08-10,TR008,Weather,2.8
2025-08-10,TR012,Breakdown,2.7
2025-08-10,TR017,Weather,5.4
2025-08-10,EX003,Weather,2.1
2025-08-10,EX004,Refueling,0.8
2025-08-10,DR003,Operator Delay,1.7
2025-08-11,TR002,Operator Delay,3.7
2025-08-11,TR009,Breakdown,3.9
2025-08-11,TR014,Operator Delay,5.7
2025-08-11,TR016,Maintenance,5.4
2025-08-11,TR017,Breakdown,6.9
2025-08-11,TR018,Refueling,5.5
2025-08-11,TR019,Maintenance,0.6
2025-08-11,DR003,Operator Delay,3.3
2025-08-12,TR002,Weather,1.5
2025-08-12,TR003,Weather,3.4
2025-08-12,TR005,Maintenance,5.1
2025-08-12,TR007,Maintenance,4.7
2025-08-12,TR010,Maintenance,4.7
2025-08-12,TR014,Operator Delay,3.2
2025-08-12,TR016,Refueling,4.0
2025-08-12,TR018,Breakdown,1.3
2025-08-12,TR019,Operator Delay,2.7
2025-08-12,EX004,Refueling,7.9
2025-08-12,DR002,Weather,6.2
2025-08-13,TR003,Maintenance,4.6
2025-08-13,TR004,Refueling,1.1
2025-08-13,TR011,Operator Delay,0.7
2025-08-13,TR018,Breakdown,6.2
2025-08-13,EX001,Refueling,7.1
2025-08-13,DR001,Maintenance,6.3
2025-08-14,TR003,Weather,7.0
2025-08-14,TR007,Breakdown,3.2
2025-08-14,TR013,Refueling,3.9
2025-08-14,TR015,Refueling,2.3
2025-08-14,EX004,Weather,7.3
2025-08-14,EX005,Weather,2.7
2025-08-15,TR008,Refueling,5.8
2025-08-15,TR009,Refueling,3.6
2025-08-15,TR010,Weather,7.5
2025-08-15,TR012,Maintenance,1.5
2025-08-15,TR013,Breakdown,5.1
2025-08-15,TR017,Refueling,1.4
2025-08-15,EX003,Weather,7.0
2025-08-15,EX004,Operator Delay,5.4
2025-08-15,EX005,Weather,2.2
2025-08-16,TR001,Refueling,2.2
2025-08-16,TR005,Maintenance,5.3
2025-08-16,TR007,Operator Delay,1.7
2025-08-16,TR008,Breakdown,3.0
2025-08-16,TR014,Operator Delay,0.7
2025-08-16,TR019,Operator Delay,5.5
2025-08-16,EX002,Breakdown,6.6
2025-08-16,DR003,Breakdown,1.3
2025-08-17,TR005,Breakdown,6.7
2025-08-17,TR006,Breakdown,6.8
2025-08-17,TR007,Maintenance,6.8
2025-08-17,TR019,Breakdown,7.3
2025-08-17,TR020,Refueling,4.9
2025-08-17,EX003,Maintenance,4.3
2025-08-18,TR001,Weather,2.7
2025-08-18,TR002,Operator Delay,7.1
2025-08-18,TR004,Refueling,4.0
2025-08-18,TR007,Refueling,7.3
2025-08-18,TR009,Breakdown,7.9
2025-08-18,TR012,Maintenance,1.1
2025-08-18,TR015,Refueling,1.9
2025-08-18,TR017,Weather,5.5
2025-08-18,TR018,Breakdown,4.6
2025-08-18,TR020,Operator Delay,0.7
2025-08-18,EX002,Maintenance,5.7
2025-08-18,EX005,Operator Delay,4.5
2025-08-18,DR003,Breakdown,6.1
2025-08-19,TR001,Refueling,4.7
2025-08-19,TR002,Weather,7.7
2025-08-19,TR004,Maintenance,6.3
2025-08-19,TR006,Breakdown,2.4
2025-08-19,TR009,Refueling,4.3
2025-08-19,TR010,Weather,3.4
2025-08-19,TR011,Weather,7.8
2025-08-19,TR012,Breakdown,0.8
2025-08-19,TR016,Operator Delay,5.7
2025-08-19,TR018,Operator Delay,3.4
2025-08-19,TR019,Refueling,3.1
2025-08-19,EX005,Operator Delay,7.2
2025-08-19,DR001,Refueling,3.8
2025-08-19,DR003,Breakdown,2.7
2025-08-20,TR001,Weather,5.8
2025-08-20,TR010,Operator Delay,6.9
2025-08-20,TR015,Maintenance,4.2
2025-08-20,EX003,Weather,7.6
2025-08-20,DR002,Breakdown,2.7
2025-08-21,TR003,Maintenance,0.6
2025-08-21,TR005,Weather,3.7
2025-08-21,TR009,Refueling,6.1
2025-08-21,TR010,Weather,3.2
2025-08-21,TR015,Maintenance,5.7
2025-08-21,EX005,Operator Delay,2.0
2025-08-21,DR001,Breakdown,1.4
2025-08-21,DR003,Operator Delay,3.8
2025-08-22,TR002,Breakdown,7.3
2025-08-22,TR009,Weather,7.6
2025-08-22,TR011,Maintenance,2.0
2025-08-22,TR015,Weather,1.4
2025-08-22,TR020,Breakdown,2.4
2025-08-22,EX001,Weather,5.0
2025-08-22,EX003,Operator Delay,7.5
2025-08-22,EX004,Maintenance,0.8
2025-08-22,EX005,Maintenance,2.0
2025-08-22,DR001,Refueling,6.4
2025-08-23,TR003,Weather,7.9
2025-08-23,TR007,Refueling,3.8
2025-08-23,TR010,Breakdown,2.5
2025-08-23,TR013,Refueling,5.8
2025-08-23,TR014,Maintenance,1.0
2025-08-23,TR015,Maintenance,2.4
2025-08-23,TR018,Weather,1.9
2025-08-23,TR019,Maintenance,4.4
2025-08-23,EX004,Refueling,4.7
2025-08-24,TR004,Refueling,5.3
2025-08-24,TR007,Maintenance,6.8
2025-08-24,TR008,Operator Delay,7.5
2025-08-24,TR014,Weather,0.8
2025-08-24,TR016,Maintenance,3.8
2025-08-24,TR017,Operator Delay,1.7
2025-08-24,TR018,Refueling,5.3
2025-08-24,DR001,Maintenance,2.4
2025-08-24,DR002,Breakdown,3.7
2025-08-25,TR001,Operator Delay,3.4
2025-08-25,TR002,Breakdown,4.1
2025-08-25,TR005,Refueling,6.4
2025-08-25,TR008,Operator Delay,5.8
2025-08-25,TR010,Operator Delay,7.3
2025-08-25,TR012,Weather,2.5
2025-08-25,TR013,Operator Delay,5.3
2025-08-25,TR014,Weather,5.5
2025-08-25,TR016,Breakdown,0.7
2025-08-25,TR017,Operator Delay,7.5
2025-08-25,DR003,Breakdown,5.5
2025-08-26,TR004,Operator Delay,3.9
2025-08-26,TR005,Refueling,5.8
2025-08-26,TR007,Maintenance,4.9
2025-08-26,TR009,Maintenance,2.7
2025-08-26,TR011,Maintenance,6.4
2025-08-26,TR014,Refueling,4.9
2025-08-26,TR015,Operator Delay,3.5
2025-08-26,TR017,Maintenance,2.6
2025-08-26,TR018,Breakdown,2.8
2025-08-26,EX004,Operator Delay,2.9
2025-08-26,DR002,Weather,6.9
2025-08-27,TR001,Refueling,4.3
2025-08-27,TR004,Maintenance,7.0
2025-08-27,TR007,Breakdown,7.5
2025-08-27,TR010,Weather,5.0
2025-08-27,TR013,Maintenance,3.0
2025-08-27,TR019,Maintenance,4.6
2025-08-27,EX004,Maintenance,5.9
2025-08-27,DR001,Breakdown,0.7
2025-08-28,TR001,Breakdown,2.0
2025-08-28,TR004,Operator Delay,0.9
2025-08-28,TR005,Operator Delay,2.5
2025-08-28,TR006,Maintenance,1.4
2025-08-28,TR007,Breakdown,5.9
2025-08-28,TR009,Operator Delay,2.3
2025-08-28,TR011,Operator Delay,1.5
2025-08-28,TR013,Weather,3.0
2025-08-28,TR015,Breakdown,2.6
2025-08-28,TR017,Operator Delay,4.5
2025-08-28,TR018,Breakdown,6.5
2025-08-28,TR019,Breakdown,6.6
2025-08-28,EX002,Breakdown,4.5
2025-08-28,DR003,Operator Delay,6.9
2025-08-29,TR011,Refueling,5.9
2025-08-29,TR014,Breakdown,1.5
2025-08-29,TR019,Weather,5.3
2025-08-29,EX002,Weather,6.0
2025-08-29,DR002,Weather,4.3
2025-08-30,TR002,Weather,5.0
2025-08-30,TR004,Breakdown,7.6
2025-08-30,TR005,Maintenance,0.9
2025-08-30,TR006,Breakdown,1.4
2025-08-30,TR008,Maintenance,3.6
2025-08-30,TR018,Weather,3.6
2025-08-30,EX004,Maintenance,1.3
2025-08-30,DR001,Weather,7.3
2025-08-30,DR003,Operator Delay,5.9
2025-08-31,TR002,Operator Delay,4.4
2025-08-31,TR006,Weather,7.7
2025-08-31,TR007,Refueling,3.1
2025-08-31,TR008,Breakdown,1.7
2025-08-31,TR011,Refueling,6.3
2025-08-31,TR013,Maintenance,3.9
2025-08-31,TR014,Refueling,5.3
2025-08-31,TR019,Breakdown,2.1
2025-08-31,EX002,Weather,0.7
2025-08-31,EX004,Breakdown,4.7
2025-08-31,DR001,Maintenance,6.2
2025-08-31,DR002,Refueling,6.2
2025-08-31,DR003,Refueling,6.2
2025-09-01,TR010,Maintenance,2.8
2025-09-01,TR011,Refueling,2.0
2025-09-01,TR016,Breakdown,1.5
2025-09-01,TR019,Maintenance,1.4
2025-09-01,EX001,Weather,4.4
2025-09-01,EX002,Weather,0.6
2025-09-02,TR001,Refueling,4.6
2025-09-02,TR006,Refueling,3.7
2025-09-02,TR007,Breakdown,2.5
2025-09-02,TR010,Operator Delay,0.5
2025-09-02,TR013,Refueling,2.3
2025-09-02,TR014,Maintenance,6.4
2025-09-02,TR015,Operator Delay,2.5
2025-09-02,TR020,Weather,1.1
2025-09-02,EX003,Weather,5.9
2025-09-03,TR003,Weather,7.2
2025-09-03,TR004,Breakdown,2.6
2025-09-03,TR006,Maintenance,5.1
2025-09-03,TR007,Operator Delay,4.9
2025-09-03,TR009,Operator Delay,3.1
2025-09-03,TR010,Operator Delay,6.8
2025-09-03,TR011,Weather,7.7
2025-09-03,TR012,Maintenance,5.7
2025-09-03,TR016,Refueling,3.5
2025-09-03,TR018,Breakdown,2.8
2025-09-03,EX001,Operator Delay,5.2
2025-09-03,EX003,Maintenance,0.6
2025-09-03,DR003,Maintenance,0.7
2025-09-04,TR001,Operator Delay,7.3
2025-09-04,TR002,Weather,6.4
2025-09-04,TR008,Operator Delay,2.2
2025-09-04,TR013,Maintenance,5.4
2025-09-04,TR014,Refueling,1.2
2025-09-04,EX002,Breakdown,2.1
2025-09-04,EX003,Breakdown,1.7
2025-09-05,TR002,Weather,1.1
2025-09-05,TR005,Refueling,6.5
2025-09-05,TR006,Weather,7.5
2025-09-05,TR008,Breakdown,1.6
2025-09-05,TR011,Operator Delay,7.5
2025-09-05,TR015,Weather,1.8
2025-09-05,TR016,Weather,1.0
2025-09-05,TR018,Operator Delay,5.6
2025-09-05,TR019,Maintenance,3.0
2025-09-05,TR020,Weather,2.2
2025-09-05,EX001,Breakdown,4.0
2025-09-05,EX002,Refueling,5.9
2025-09-06,TR001,Maintenance,3.6
2025-09-06,TR005,Breakdown,6.2
2025-09-06,TR008,Refueling,3.5
2025-09-06,TR010,Weather,6.6
2025-09-06,TR012,Operator Delay,5.6
2025-09-06,TR013,Maintenance,4.1
2025-09-06,EX002,Refueling,3.1
2025-09-06,EX004,Operator Delay,4.4
2025-09-06,EX005,Operator Delay,5.2
2025-09-06,DR001,Breakdown,1.8
2025-09-06,DR002,Operator Delay,1.2
2025-09-07,TR003,Refueling,4.1
2025-09-07,TR005,Weather,5.9
2025-09-07,TR009,Weather,6.8
2025-09-07,TR013,Breakdown,3.1
2025-09-07,TR015,Maintenance,1.0
2025-09-07,TR017,Refueling,7.0
2025-09-07,TR019,Maintenance,7.7
2025-09-07,EX001,Weather,6.3
2025-09-07,EX003,Operator Delay,7.8
2025-09-07,EX004,Refueling,3.4
2025-09-07,EX005,Operator Delay,7.0
2025-09-07,DR002,Refueling,0.9
2025-09-08,TR001,Weather,2.5
2025-09-08,TR005,Breakdown,6.2
2025-09-08,TR007,Operator Delay,6.5
2025-09-08,TR008,Operator Delay,6.6
2025-09-08,TR014,Operator Delay,6.8
2025-09-08,TR020,Weather,3.7
2025-09-09,TR002,Refueling,2.6
2025-09-09,TR004,Refueling,4.6
2025-09-09,TR005,Maintenance,6.9
2025-09-09,TR006,Operator Delay,1.4
2025-09-09,TR008,Maintenance,6.6
2025-09-09,TR010,Operator Delay,6.0
2025-09-09,TR014,Refueling,2.1
2025-09-09,TR015,Refueling,1.8
2025-09-09,TR018,Weather,7.1
2025-09-09,TR019,Breakdown,5.3
2025-09-09,EX004,Breakdown,1.1
2025-09-10,TR002,Weather,5.7
2025-09-10,TR005,Maintenance,3.6
2025-09-10,TR006,Operator Delay,5.1
2025-09-10,TR007,Maintenance,6.3
2025-09-10,TR008,Breakdown,3.0
2025-09-10,TR014,Operator Delay,4.3
2025-09-10,EX003,Breakdown,4.8
2025-09-10,EX004,Maintenance,6.9
2025-09-10,DR001,Weather,0.7
2025-09-10,DR003,Breakdown,6.3
2025-09-11,TR001,Weather,6.0
2025-09-11,TR002,Operator Delay,1.0
2025-09-11,TR003,Operator Delay,2.4
2025-09-11,TR012,Weather,7.3
2025-09-11,TR013,Refueling,7.4
2025-09-11,TR014,Maintenance,6.7
2025-09-11,TR015,Operator Delay,1.3
2025-09-11,TR020,Maintenance,7.7
2025-09-11,EX003,Breakdown,8.0
2025-09-11,EX004,Breakdown,2.9
2025-09-11,DR001,Breakdown,2.8
2025-09-12,TR001,Breakdown,3.4
2025-09-12,TR002,Operator Delay,1.1
2025-09-12,TR005,Refueling,1.1
2025-09-12,TR008,Maintenance,7.4
2025-09-12,TR010,Operator Delay,1.6
2025-09-12,TR014,Breakdown,2.9
2025-09-12,TR017,Maintenance,8.0
2025-09-12,TR019,Breakdown,6.3
2025-09-12,EX003,Operator Delay,1.7
2025-09-12,EX004,Refueling,5.2
2025-09-12,DR001,Refueling,2.6
2025-09-12,DR002,Breakdown,2.9
2025-09-12,DR003,Weather,6.5
2025-09-13,TR002,Refueling,1.1
2025-09-13,TR006,Operator Delay,4.2
2025-09-13,TR009,Refueling,2.1
2025-09-13,TR012,Refueling,1.9
2025-09-13,EX003,Maintenance,1.9
2025-09-13,EX004,Refueling,3.4
2025-09-13,DR001,Maintenance,7.3
2025-09-13,DR002,Operator Delay,0.6
2025-09-14,TR002,Breakdown,1.4
2025-09-14,TR008,Weather,3.7
2025-09-14,TR010,Weather,1.5
2025-09-14,EX002,Weather,6.3
2025-09-14,DR001,Weather,7.7
2025-09-15,TR003,Maintenance,7.1
2025-09-15,TR004,Weather,4.8
2025-09-15,TR008,Weather,4.6
2025-09-15,TR010,Operator Delay,2.5
2025-09-15,TR012,Refueling,1.7
2025-09-15,EX005,Operator Delay,6.4
2025-09-15,DR002,Maintenance,7.9
2025-09-15,DR003,Breakdown,6.0
2025-09-16,TR003,Operator Delay,4.8
2025-09-16,TR010,Breakdown,5.7
2025-09-16,TR014,Breakdown,5.6
2025-09-16,TR018,Weather,7.3
2025-09-16,EX004,Weather,2.5
2025-09-16,DR003,Weather,6.9
2025-09-17,TR004,Refueling,7.6
2025-09-17,TR006,Maintenance,3.9
2025-09-17,TR008,Weather,1.5
2025-09-17,TR009,Refueling,6.9
2025-09-17,TR010,Maintenance,5.3
2025-09-17,TR011,Maintenance,3.6
2025-09-17,TR015,Weather,5.4
2025-09-17,TR016,Weather,2.5
2025-09-17,TR020,Maintenance,7.2
2025-09-17,EX005,Breakdown,5.4
2025-09-18,TR003,Refueling,4.4
2025-09-18,TR004,Refueling,6.0
2025-09-18,TR006,Weather,7.0
2025-09-18,TR009,Maintenance,3.1
2025-09-18,TR011,Breakdown,0.6
2025-09-18,TR015,Operator Delay,5.2
2025-09-18,EX001,Refueling,2.5
2025-09-18,DR001,Operator Delay,7.0
2025-09-19,TR002,Refueling,1.1
2025-09-19,TR004,Maintenance,4.2
2025-09-19,TR007,Maintenance,2.1
2025-09-19,TR009,Operator Delay,1.6
2025-09-19,TR011,Weather,2.1
2025-09-19,TR014,Breakdown,0.6
2025-09-19,TR016,Refueling,0.7
2025-09-19,DR001,Breakdown,4.1
2025-09-19,DR003,Refueling,1.5
2025-09-20,TR001,Breakdown,6.7
2025-09-20,TR002,Maintenance,1.0
2025-09-20,TR004,Operator Delay,1.7
2025-09-20,TR006,Refueling,5.2
2025-09-20,TR017,Maintenance,5.3
2025-09-20,TR020,Maintenance,8.0
2025-09-20,EX001,Operator Delay,4.4
2025-09-20,EX002,Refueling,2.9
2025-09-20,EX004,Operator Delay,1.0
2025-09-20,EX005,Maintenance,6.9
2025-09-20,DR001,Maintenance,0.8
2025-09-21,TR002,Refueling,4.3
2025-09-21,TR003,Refueling,5.3
2025-09-21,TR009,Refueling,0.7
2025-09-21,TR011,Operator Delay,3.9
2025-09-21,TR019,Refueling,5.9
2025-09-21,TR020,Breakdown,6.3
2025-09-21,EX001,Weather,1.0
2025-09-21,EX004,Operator Delay,4.3
2025-09-22,TR001,Breakdown,0.9
2025-09-22,TR006,Operator Delay,2.7
2025-09-22,TR007,Operator Delay,0.6
2025-09-22,TR012,Maintenance,3.8
2025-09-22,TR013,Refueling,5.8
2025-09-22,TR014,Refueling,5.8
2025-09-22,TR016,Breakdown,1.6
2025-09-22,TR020,Breakdown,2.9
2025-09-22,EX002,Maintenance,1.0
2025-09-22,EX003,Weather,4.9
2025-09-22,EX004,Operator Delay,6.3
2025-09-23,TR005,Operator Delay,4.8
2025-09-23,TR009,Breakdown,6.4
2025-09-23,TR012,Weather,7.0
2025-09-23,TR016,Weather,1.0
2025-09-23,TR017,Refueling,5.2
2025-09-23,EX001,Breakdown,6.9
2025-09-23,EX003,Operator Delay,3.1
2025-09-23,EX004,Breakdown,5.2
2025-09-23,DR001,Operator Delay,6.4
2025-09-24,TR001,Weather,7.2
2025-09-24,TR004,Weather,3.1
2025-09-24,TR005,Refueling,1.8
2025-09-24,TR010,Maintenance,1.1
2025-09-24,TR011,Weather,5.2
2025-09-24,TR014,Operator Delay,4.0
2025-09-24,TR015,Weather,3.3
2025-09-24,TR018,Maintenance,3.5
2025-09-24,EX003,Maintenance,1.2
2025-09-24,EX005,Operator Delay,5.2
2025-09-24,DR002,Operator Delay,1.9
2025-09-25,TR002,Weather,0.7
2025-09-25,TR007,Weather,4.2
2025-09-25,TR011,Refueling,7.7
2025-09-25,TR013,Weather,4.6
2025-09-25,TR015,Breakdown,4.6
2025-09-25,TR019,Weather,3.1
2025-09-25,TR020,Refueling,1.6
2025-09-25,EX002,Refueling,3.1
2025-09-25,EX005,Maintenance,4.4
2025-09-26,TR001,Breakdown,1.0
2025-09-26,TR010,Breakdown,1.4
2025-09-26,TR011,Refueling,7.9
2025-09-26,TR014,Refueling,1.4
2025-09-26,TR015,Refueling,6.1
2025-09-26,TR016,Breakdown,7.6
2025-09-26,TR018,Breakdown,6.7
2025-09-26,TR020,Refueling,3.5
2025-09-26,EX003,Refueling,2.4
2025-09-26,EX005,Refueling,6.7
2025-09-26,DR001,Operator Delay,7.0
2025-09-26,DR002,Operator Delay,1.3
2025-09-27,TR004,Weather,5.9
2025-09-27,TR005,Weather,0.6
2025-09-27,TR011,Operator Delay,7.9
2025-09-27,TR012,Refueling,3.0
2025-09-27,TR014,Refueling,0.7
2025-09-27,TR016,Maintenance,7.2
2025-09-28,TR003,Maintenance,3.6
2025-09-28,TR007,Weather,7.8
2025-09-28,TR009,Weather,7.3
2025-09-28,TR011,Maintenance,4.9
2025-09-28,TR012,Breakdown,1.8
2025-09-28,TR016,Operator Delay,6.0
2025-09-28,EX001,Refueling,5.4
2025-09-28,EX004,Breakdown,2.3
2025-09-29,TR005,Maintenance,7.5
2025-09-29,TR007,Maintenance,4.3
2025-09-29,TR009,Weather,2.2
2025-09-29,TR010,Operator Delay,2.4
2025-09-29,TR015,Operator Delay,3.8
2025-09-29,TR019,Maintenance,7.5
2025-09-29,EX002,Weather,5.1
2025-09-29,EX005,Breakdown,5.0
2025-09-29,DR001,Refueling,1.7
2025-09-29,DR003,Weather,4.8
2025-09-30,TR001,Maintenance,4.2
2025-09-30,TR002,Breakdown,4.6
2025-09-30,TR003,Maintenance,7.0
2025-09-30,TR005,Operator Delay,4.2
2025-09-30,TR006,Breakdown,6.8
2025-09-30,TR007,Weather,2.4
2025-09-30,TR010,Weather,1.7
2025-09-30,TR012,Refueling,7.7
2025-09-30,TR014,Maintenance,1.4
2025-09-30,TR017,Refueling,4.6
2025-09-30,TR018,Operator Delay,4.9
2025-09-30,EX004,Weather,8.0
2025-09-30,DR003,Weather,4.3
2025-10-01,TR001,Maintenance,4.6
2025-10-01,TR005,Refueling,2.8
2025-10-01,TR006,Operator Delay,3.6
2025-10-01,TR007,Operator Delay,2.4
2025-10-01,TR008,Maintenance,2.8
2025-10-01,TR011,Breakdown,0.7
2025-10-01,TR012,Maintenance,3.2
2025-10-01,TR018,Maintenance,4.2
2025-10-01,DR002,Breakdown,2.9
2025-10-02,TR003,Operator Delay,6.7
2025-10-02,TR006,Breakdown,1.7
2025-10-02,TR007,Operator Delay,3.4
2025-10-02,TR008,Breakdown,4.0
2025-10-02,TR010,Refueling,1.4
2025-10-02,TR012,Refueling,6.8
2025-10-02,TR013,Refueling,7.7
2025-10-02,TR014,Weather,6.2
2025-10-02,TR016,Operator Delay,6.7
2025-10-02,TR018,Breakdown,6.9
2025-10-02,EX002,Maintenance,7.8
2025-10-02,EX004,Weather,5.2
2025-10-02,EX005,Maintenance,1.9
2025-10-02,DR001,Maintenance,4.2
2025-10-02,DR002,Refueling,7.2
2025-10-03,TR001,Operator Delay,8.0
2025-10-03,TR002,Breakdown,2.1
2025-10-03,TR004,Weather,7.7
2025-10-03,TR010,Operator Delay,1.4
2025-10-03,TR014,Refueling,4.7
2025-10-03,TR017,Refueling,5.3
2025-10-03,TR020,Weather,2.1
2025-10-03,EX005,Operator Delay,2.5
2025-10-04,TR001,Refueling,4.4
2025-10-04,TR002,Breakdown,7.6
2025-10-04,TR005,Operator Delay,7.9
2025-10-04,TR006,Weather,2.5
2025-10-04,TR010,Operator Delay,4.8
2025-10-04,TR011,Maintenance,6.4
2025-10-04,TR017,Refueling,3.0
2025-10-04,EX001,Breakdown,2.8
2025-10-04,EX002,Operator Delay,7.7
2025-10-05,TR001,Refueling,2.0
2025-10-05,TR005,Breakdown,6.3
2025-10-05,TR006,Weather,3.4
2025-10-05,TR008,Refueling,2.9
2025-10-05,TR011,Operator Delay,1.1
2025-10-05,TR017,Weather,5.8
2025-10-05,TR020,Refueling,7.6
2025-10-05,EX001,Maintenance,0.6
2025-10-05,EX005,Breakdown,6.6
2025-10-05,DR001,Weather,1.8
2025-10-06,TR005,Breakdown,5.6
2025-10-06,TR007,Weather,5.7
2025-10-06,TR009,Refueling,5.8
2025-10-06,TR012,Weather,1.4
2025-10-06,TR017,Operator Delay,4.1
2025-10-06,TR019,Weather,1.4
2025-10-06,EX005,Breakdown,5.1
2025-10-06,DR002,Breakdown,5.1
2025-10-06,DR003,Refueling,7.9
2025-10-07,TR002,Breakdown,1.2
2025-10-07,TR005,Breakdown,5.3
2025-10-07,TR006,Weather,4.5
