Date,Equipment_ID,Fuel_Litres
2025-10-01,TR012,691.3
2025-10-01,TR013,275.2
2025-10-01,TR014,238.8
2025-10-01,TR015,424.0
2025-10-01,TR016,278.4
2025-10-01,TR017,634.8
2025-10-01,TR018,504.5
2025-10-01,TR019,758.1
2025-10-01,TR020,884.6
2025-10-01,EX001,390.0
2025-10-01,EX002,827.8
2025-10-01,EX003,717.3
2025-10-01,EX004,202.3
2025-10-01,EX005,765.5
2025-10-01,DR001,474.8
2025-10-01,DR002,661.5
2025-10-01,DR003,656.1
2025-10-02,TR001,806.5
2025-10-02,TR002,704.2
2025-10-02,TR003,756.2
2025-10-02,TR004,343.1
2025-10-02,TR005,878.0
2025-10-02,TR006,622.5
2025-10-02,TR007,714.4
2025-10-02,TR008,784.3
2025-10-02,TR009,181.5
2025-10-02,TR010,355.9
2025-10-02,TR011,765.5
2025-10-02,TR012,836.0
2025-10-02,TR013,700.0
2025-10-02,TR014,475.5
2025-10-02,TR015,285.9
2025-10-02,TR016,510.5
2025-10-02,TR017,405.8
2025-10-02,TR018,806.2
2025-10-02,TR019,545.2
2025-10-02,TR020,401.5
2025-10-02,EX001,488.8
2025-10-02,EX002,845.5
2025-10-02,EX003,582.9
2025-10-02,EX004,267.8
2025-10-02,EX005,490.1
2025-10-02,DR001,461.8
2025-10-02,DR002,334.5
2025-10-02,DR003,683.8
2025-10-03,TR001,300.0
2025-10-03,TR002,483.9
2025-10-03,TR003,441.7
2025-10-03,TR004,462.8
2025-10-03,TR005,544.8
2025-10-03,TR006,640.3
2025-10-03,TR007,197.3
2025-10-03,TR008,316.4
2025-10-03,TR009,713.7
2025-10-03,TR010,824.4
2025-10-03,TR011,116.6
2025-10-03,TR012,140.2
2025-10-03,TR013,845.7
2025-10-03,TR014,201.3
2025-10-03,TR015,883.0
2025-10-03,TR016,759.1
2025-10-03,TR017,179.0
2025-10-03,TR018,164.1
2025-10-03,TR019,881.4
2025-10-03,TR020,289.0
2025-10-03,EX001,521.7
2025-10-03,EX002,273.7
2025-10-03,EX003,572.6
2025-10-03,EX004,768.8
2025-10-03,EX005,618.7
2025-10-03,DR001,118.2
2025-10-03,DR002,568.1
2025-10-03,DR003,622.0
2025-10-04,TR001,244.7
2025-10-04,TR002,704.9
2025-10-04,TR003,594.1
2025-10-04,TR004,87.8
2025-10-04,TR005,859.5
2025-10-04,TR006,445.4
2025-10-04,TR007,270.6
2025-10-04,TR008,150.7
2025-10-04,TR009,387.0
2025-10-04,TR010,332.4
2025-10-04,TR011,324.3
2025-10-04,TR012,730.4
2025-10-04,TR013,609.7
2025-10-04,TR014,189.1
2025-10-04,TR015,660.6
2025-10-04,TR016,673.3
2025-10-04,TR017,501.7
2025-10-04,TR018,896.5
2025-10-04,TR019,312.5
2025-10-04,TR020,127.9
2025-10-04,EX001,103.6
2025-10-04,EX002,342.8
2025-10-04,EX003,488.3
2025-10-04,EX004,144.1
2025-10-04,EX005,544.0
2025-10-04,DR001,818.7
2025-10-04,DR002,733.4
2025-10-04,DR003,631.4
2025-10-05,TR001,622.6
2025-10-05,TR002,678.8
2025-10-05,TR003,485.2
2025-10-05,TR004,409.5
2025-10-05,TR005,331.5
2025-10-05,TR006,161.7
2025-10-05,TR007,541.0
2025-10-05,TR008,467.5
2025-10-05,TR009,177.5
2025-10-05,TR010,300.0
2025-10-05,TR011,725.5
2025-10-05,TR012,289.6
2025-10-05,TR013,429.1
2025-10-05,TR014,212.3
2025-10-05,TR015,219.3
2025-10-05,TR016,700.2
2025-10-05,TR017,134.7
2025-10-05,TR018,313.7
2025-10-05,TR019,884.3
2025-10-05,TR020,470.2
2025-10-05,EX001,577.1
2025-10-05,EX002,605.4
2025-10-05,EX003,240.8
2025-10-05,EX004,382.9
2025-10-05,EX005,408.6
2025-10-05,DR001,269.2
2025-10-05,DR002,271.9
2025-10-05,DR003,578.5
2025-10-06,TR001,168.9
2025-10-06,TR002,185.9
2025-10-06,TR003,550.1
2025-10-06,TR004,448.5
2025-10-06,TR005,581.8
2025-10-06,TR006,102.1
2025-10-06,TR007,658.0
2025-10-06,TR008,776.9
2025-10-06,TR009,509.8
2025-10-06,TR010,769.5
2025-10-06,TR011,407.7
2025-10-06,TR012,144.7
2025-10-06,TR013,389.6
2025-10-06,TR014,446.0
2025-10-06,TR015,789.7
2025-10-06,TR016,354.5
2025-10-06,TR017,338.4
2025-10-06,TR018,808.2
2025-10-06,TR019,285.8
2025-10-06,TR020,606.8
2025-10-06,EX001,347.8
2025-10-06,EX002,860.2
2025-10-06,EX003,235.5
2025-10-06,EX004,673.6
2025-10-06,EX005,531.1
2025-10-06,DR001,882.5
2025-10-06,DR002,895.1
2025-10-06,DR003,730.8
2025-10-07,TR001,164.8
2025-10-07,TR002,464.6
2025-10-07,TR003,780.7
2025-10-07,TR004,603.6
2025-10-07,TR005,800.8
2025-10-07,TR006,735.5
2025-10-07,TR007,336.6
2025-10-07,TR008,240.0
2025-10-07,TR009,344.5
2025-10-07,TR010,650.7
2025-10-07,TR011,474.5
2025-10-07,TR012,116.0
2025-10-07,TR013,688.8
2025-10-07,TR014,116.7
2025-10-07,TR015,415.6
2025-10-07,TR016,459.1
2025-10-07,TR017,492.5
2025-10-07,TR018,194.1
2025-10-07,TR019,693.2
2025-10-07,TR020,776.5
2025-10-07,EX001,652.3
2025-10-07,EX002,859.9
2025-10-07,EX003,291.2
2025-10-07,EX004,211.8
2025-10-07,EX005,135.2
2025-10-07,DR001,671.6
2025-10-07,DR002,212.9
2025-10-07,DR003,849.3
2025-10-08,TR001,570.6
2025-10-08,TR002,739.4
2025-10-08,TR003,436.5
2025-10-08,TR004,682.6
2025-10-08,TR005,443.8
2025-10-08,TR006,521.8
2025-10-08,TR007,714.3
2025-10-08,TR008,275.3
2025-10-08,TR009,805.3
2025-10-08,TR010,667.4
2025-10-08,TR011,692.2
2025-10-08,TR012,275.3
2025-10-08,TR013,153.9
2025-10-08,TR014,139.7
2025-10-08,TR015,610.6
2025-10-08,TR016,203.0
2025-10-08,TR017,899.3
2025-10-08,TR018,868.1
2025-10-08,TR019,103.9
2025-10-08,TR020,674.5
2025-10-08,EX001,293.8
2025-10-08,EX002,359.5
2025-10-08,EX003,277.1
2025-10-08,EX004,761.0
2025-10-08,EX005,812.9
2025-10-08,DR001,113.1
2025-10-08,DR002,301.4
2025-10-08,DR003,447.9
2025-10-09,TR001,507.9
2025-10-09,TR002,151.9
2025-10-09,TR003,760.6
2025-10-09,TR004,845.9
2025-10-09,TR005,410.3
2025-10-09,TR006,782.9
2025-10-09,TR007,634.6
2025-10-09,TR008,565.2
2025-10-09,TR009,751.6
2025-10-09,TR010,467.9
2025-10-09,TR011,529.1
2025-10-09,TR012,305.2
2025-10-09,TR013,664.0
2025-10-09,TR014,210.4
2025-10-09,TR015,279.4
2025-10-09,TR016,473.5
2025-10-09,TR017,396.0
2025-10-09,TR018,276.5
2025-10-09,TR019,237.3
2025-10-09,TR020,785.9
2025-10-09,EX001,564.5
2025-10-09,EX002,389.5
2025-10-09,EX003,773.5
2025-10-09,EX004,756.6
2025-10-09,EX005,170.9
2025-10-09,DR001,545.2
2025-10-09,DR002,330.6
2025-10-09,DR003,523.5
2025-10-10,TR001,668.8
2025-10-10,TR002,87.0
2025-10-10,TR003,501.1
2025-10-10,TR004,319.2
2025-10-10,TR005,517.9
2025-10-10,TR006,170.1
2025-10-10,TR007,750.4
2025-10-10,TR008,525.8
2025-10-10,TR009,253.1
2025-10-10,TR010,711.1
2025-10-10,TR011,111.0
2025-10-10,TR012,566.1
2025-10-10,TR013,491.4
2025-10-10,TR014,112.5
2025-10-10,TR015,284.8
2025-10-10,TR016,143.3
2025-10-10,TR017,680.6
2025-10-10,TR018,658.7
2025-10-10,TR019,153.2
2025-10-10,TR020,169.5
2025-10-10,EX001,801.8
2025-10-10,EX002,244.7
2025-10-10,EX003,329.0
2025-10-10,EX004,641.1
2025-10-10,EX005,129.8
2025-10-10,DR001,857.1
2025-10-10,DR002,98.9
2025-10-10,DR003,776.3
2025-10-11,TR001,375.9
2025-10-11,TR002,203.0
2025-10-11,TR003,389.5
2025-10-11,TR004,877.7
2025-10-11,TR005,513.8
2025-10-11,TR006,128.6
2025-10-11,TR007,852.1
2025-10-11,TR008,197.7
2025-10-11,TR009,124.8
2025-10-11,TR010,117.2
2025-10-11,TR011,757.6
2025-10-11,TR012,205.5
2025-10-11,TR013,226.8
2025-10-11,TR014,854.2
2025-10-11,TR015,581.5
2025-10-11,TR016,314.0
2025-10-11,TR017,560.9
2025-10-11,TR018,279.3
2025-10-11,TR019,485.3
2025-10-11,TR020,354.4
2025-10-11,EX001,590.6
2025-10-11,EX002,702.2
2025-10-11,EX003,365.8
2025-10-11,EX004,198.0
2025-10-11,EX005,371.7
2025-10-11,DR001,701.7
2025-10-11,DR002,725.4
2025-10-11,DR003,724.2
2025-10-12,TR001,879.1
2025-10-12,TR002,756.3
2025-10-12,TR003,874.2
2025-10-12,TR004,594.0
2025-10-12,TR005,268.1
2025-10-12,TR006,578.7
2025-10-12,TR007,242.2
2025-10-12,TR008,150.0
2025-10-12,TR009,327.1
2025-10-12,TR010,377.5
2025-10-12,TR011,661.3
2025-10-12,TR012,377.7
2025-10-12,TR013,82.6
2025-10-12,TR014,831.9
2025-10-12,TR015,563.3
2025-10-12,TR016,252.8
2025-10-12,TR017,286.9
2025-10-12,TR018,181.8
2025-10-12,TR019,823.4
2025-10-12,TR020,268.8
2025-10-12,EX001,851.3
2025-10-12,EX002,296.7
2025-10-12,EX003,735.4
2025-10-12,EX004,88.6
2025-10-12,EX005,476.3
2025-10-12,DR001,382.8
2025-10-12,DR002,354.4
2025-10-12,DR003,893.6
2025-10-13,TR001,671.1
2025-10-13,TR002,289.7
2025-10-13,TR003,697.0
2025-10-13,TR004,186.2
2025-10-13,TR005,839.3
2025-10-13,TR006,429.6
2025-10-13,TR007,236.3
2025-10-13,TR008,303.7
2025-10-13,TR009,207.2
2025-10-13,TR010,843.1
2025-10-13,TR011,330.8
2025-10-13,TR012,197.1
2025-10-13,TR013,746.6
2025-10-13,TR014,254.9
2025-10-13,TR015,157.2
2025-10-13,TR016,628.1
2025-10-13,TR017,86.1
2025-10-13,TR018,762.6
2025-10-13,TR019,541.4
2025-10-13,TR020,282.4
2025-10-13,EX001,468.3
2025-10-13,EX002,295.2
2025-10-13,EX003,516.9
2025-10-13,EX004,548.7
2025-10-13,EX005,712.8
2025-10-13,DR001,462.2
2025-10-13,DR002,725.0
2025-10-13,DR003,136.8
2025-10-14,TR001,835.5
2025-10-14,TR002,232.1
2025-10-14,TR003,766.0
2025-10-14,TR004,485.6
2025-10-14,TR005,165.9
2025-10-14,TR006,375.0
2025-10-14,TR007,833.0
2025-10-14,TR008,764.5
2025-10-14,TR009,672.3
2025-10-14,TR010,391.5
2025-10-14,TR011,562.8
2025-10-14,TR012,270.3
2025-10-14,TR013,611.2
2025-10-14,TR014,294.0
2025-10-14,TR015,759.8
2025-10-14,TR016,657.7
2025-10-14,TR017,396.6
2025-10-14,TR018,620.8
2025-10-14,TR019,346.6
2025-10-14,TR020,207.6
2025-10-14,EX001,272.9
2025-10-14,EX002,302.8
2025-10-14,EX003,265.8
2025-10-14,EX004,636.3
2025-10-14,EX005,686.5
2025-10-14,DR001,454.9
2025-10-14,DR002,890.0
2025-10-14,DR003,810.6
2025-10-15,TR001,151.4
2025-10-15,TR002,457.6
2025-10-15,TR003,825.0
2025-10-15,TR004,260.6
2025-10-15,TR005,390.3
2025-10-15,TR006,856.5
2025-10-15,TR007,716.4
2025-10-15,TR008,762.5
2025-10-15,TR009,801.2
2025-10-15,TR010,220.4
2025-10-15,TR011,653.4
2025-10-15,TR012,738.3
2025-10-15,TR013,265.7
2025-10-15,TR014,115.6
2025-10-15,TR015,226.3
2025-10-15,TR016,688.0
2025-10-15,TR017,649.3
2025-10-15,TR018,811.2
2025-10-15,TR019,339.9
2025-10-15,TR020,589.8
2025-10-15,EX001,102.0
2025-10-15,EX002,846.8
2025-10-15,EX003,534.7
2025-10-15,EX004,693.7
2025-10-15,EX005,312.7
2025-10-15,DR001,147.2
2025-10-15,DR002,131.5
2025-10-15,DR003,748.0
2025-10-16,TR001,204.6
2025-10-16,TR002,755.7
2025-10-16,TR003,297.5
2025-10-16,TR004,523.8
2025-10-16,TR005,294.8
2025-10-16,TR006,121.1
2025-10-16,TR007,524.7
2025-10-16,TR008,381.0
2025-10-16,TR009,436.8
2025-10-16,TR010,573.3
2025-10-16,TR011,337.2
2025-10-16,TR012,542.3
2025-10-16,TR013,619.4
2025-10-16,TR014,153.4
2025-10-16,TR015,367.1
2025-10-16,TR016,153.8
2025-10-16,TR017,85.7
2025-10-16,TR018,122.0
2025-10-16,TR019,565.6
2025-10-16,TR020,149.1
2025-10-16,EX001,792.2
2025-10-16,EX002,702.7
2025-10-16,EX003,87.2
2025-10-16,EX004,550.1
2025-10-16,EX005,88.4
2025-10-16,DR001,169.5
2025-10-16,DR002,890.4
2025-10-16,DR003,454.8
2025-10-17,TR001,102.3
2025-10-17,TR002,777.3
2025-10-17,TR003,832.2
2025-10-17,TR004,529.7
2025-10-17,TR005,658.9
2025-10-17,TR006,719.7
2025-10-17,TR007,682.4
2025-10-17,TR008,485.5
2025-10-17,TR009,762.8
2025-10-17,TR010,512.4
2025-10-17,TR011,292.8
2025-10-17,TR012,83.3
2025-10-17,TR013,374.0
2025-10-17,TR014,147.7
2025-10-17,TR015,131.9
2025-10-17,TR016,464.8
2025-10-17,TR017,853.8
2025-10-17,TR018,166.5
2025-10-17,TR019,304.5
2025-10-17,TR020,760.7
2025-10-17,EX001,409.5
2025-10-17,EX002,702.2
2025-10-17,EX003,524.7
2025-10-17,EX004,575.2
2025-10-17,EX005,212.1
2025-10-17,DR001,368.9
2025-10-17,DR002,589.8
2025-10-17,DR003,101.9
2025-10-18,TR001,234.4
2025-10-18,TR002,396.9
2025-10-18,TR003,633.2
2025-10-18,TR004,497.9
2025-10-18,TR005,669.4
2025-10-18,TR006,676.0
2025-10-18,TR007,105.5
2025-10-18,TR008,819.4
2025-10-18,TR009,755.9
2025-10-18,TR010,302.3
2025-10-18,TR011,477.3
2025-10-18,TR012,332.7
2025-10-18,TR013,823.4
2025-10-18,TR014,393.9
2025-10-18,TR015,404.8
2025-10-18,TR016,827.8
2025-10-18,TR017,572.6
2025-10-18,TR018,193.1
2025-10-18,TR019,593.3
2025-10-18,TR020,731.4
2025-10-18,EX001,357.0
2025-10-18,EX002,512.1
2025-10-18,EX003,594.0
2025-10-18,EX004,498.5
2025-10-18,EX005,899.3
2025-10-18,DR001,495.6
2025-10-18,DR002,607.6
2025-10-18,DR003,730.7
2025-10-19,TR001,192.0
2025-10-19,TR002,116.0
2025-10-19,TR003,877.9
2025-10-19,TR004,680.5
2025-10-19,TR005,402.5
2025-10-19,TR006,94.5
2025-10-19,TR007,216.4
2025-10-19,TR008,88.0
2025-10-19,TR009,405.1
2025-10-19,TR010,535.0
2025-10-19,TR011,211.7
2025-10-19,TR012,604.7
2025-10-19,TR013,862.5
2025-10-19,TR014,892.2
2025-10-19,TR015,763.2
2025-10-19,TR016,444.0
2025-10-19,TR017,528.9
2025-10-19,TR018,492.7
2025-10-19,TR019,207.6
2025-10-19,TR020,780.6
2025-10-19,EX001,634.1
2025-10-19,EX002,603.1
2025-10-19,EX003,260.7
2025-10-19,EX004,205.6
2025-10-19,EX005,795.9
2025-10-19,DR001,227.1
2025-10-19,DR002,140.4
2025-10-19,DR003,593.0
2025-10-20,TR001,657.6
2025-10-20,TR002,178.1
2025-10-20,TR003,249.6
2025-10-20,TR004,726.8
2025-10-20,TR005,842.3
2025-10-20,TR006,470.7
2025-10-20,TR007,729.4
2025-10-20,TR008,341.9
2025-10-20,TR009,656.7
2025-10-20,TR010,536.9
2025-10-20,TR011,771.4
2025-10-20,TR012,716.2
2025-10-20,TR013,313.0
2025-10-20,TR014,202.6
2025-10-20,TR015,742.3
2025-10-20,TR016,106.9
2025-10-20,TR017,636.8
2025-10-20,TR018,470.2
2025-10-20,TR019,141.7
2025-10-20,TR020,644.6
2025-10-20,EX001,476.0
2025-10-20,EX002,785.3
2025-10-20,EX003,251.1
2025-10-20,EX004,81.9
2025-10-20,EX005,187.0
2025-10-20,DR001,301.1
2025-10-20,DR002,614.8
2025-10-20,DR003,377.4
2025-10-21,TR001,177.0
2025-10-21,TR002,884.9
2025-10-21,TR003,168.7
2025-10-21,TR004,371.2
2025-10-21,TR005,798.8
2025-10-21,TR006,615.1
2025-10-21,TR007,342.2
2025-10-21,TR008,875.7
2025-10-21,TR009,490.9
2025-10-21,TR010,86.7
2025-10-21,TR011,85.1
2025-10-21,TR012,851.6
2025-10-21,TR013,310.6
2025-10-21,TR014,745.9
2025-10-21,TR015,115.7
2025-10-21,TR016,200.5
2025-10-21,TR017,782.6
2025-10-21,TR018,895.2
2025-10-21,TR019,122.6
2025-10-21,TR020,217.5
2025-10-21,EX001,672.8
2025-10-21,EX002,514.2
2025-10-21,EX003,412.9
2025-10-21,EX004,239.5
2025-10-21,EX005,855.3
2025-10-21,DR001,221.3
2025-10-21,DR002,297.5
2025-10-21,DR003,345.9
2025-10-22,TR001,193.6
2025-10-22,TR002,519.7
2025-10-22,TR003,359.9
2025-10-22,TR004,578.4
2025-10-22,TR005,381.6
2025-10-22,TR006,175.5
2025-10-22,TR007,795.5
2025-10-22,TR008,497.9
2025-10-22,TR009,343.9
2025-10-22,TR010,93.4
2025-10-22,TR011,570.2
2025-10-22,TR012,721.7
2025-10-22,TR013,613.1
2025-10-22,TR014,725.9
2025-10-22,TR015,207.1
2025-10-22,TR016,876.8
2025-10-22,TR017,253.3
2025-10-22,TR018,298.8
2025-10-22,TR019,500.1
2025-10-22,TR020,84.3
2025-10-22,EX001,442.8
2025-10-22,EX002,240.5
2025-10-22,EX003,694.2
2025-10-22,EX004,701.4
2025-10-22,EX005,584.9
2025-10-22,DR001,425.8
2025-10-22,DR002,334.4
2025-10-22,DR003,758.5
2025-10-23,TR001,495.8
2025-10-23,TR002,487.1
2025-10-23,TR003,173.0
2025-10-23,TR004,259.1
2025-10-23,TR005,375.6
2025-10-23,TR006,653.1
2025-10-23,TR007,773.1
2025-10-23,TR008,894.1
2025-10-23,TR009,430.5
2025-10-23,TR010,451.6
2025-10-23,TR011,708.2
2025-10-23,TR012,343.4
2025-10-23,TR013,523.2
2025-10-23,TR014,635.2
2025-10-23,TR015,273.7
2025-10-23,TR016,309.3
2025-10-23,TR017,372.1
2025-10-23,TR018,553.7
2025-10-23,TR019,301.7
2025-10-23,TR020,250.7
2025-10-23,EX001,202.6
2025-10-23,EX002,743.6
2025-10-23,EX003,806.5
2025-10-23,EX004,821.9
2025-10-23,EX005,753.7
2025-10-23,DR001,192.6
2025-10-23,DR002,160.2
2025-10-23,DR003,489.3
2025-10-24,TR001,507.6
2025-10-24,TR002,680.9
2025-10-24,TR003,262.8
2025-10-24,TR004,843.4
2025-10-24,TR005,334.1
2025-10-24,TR006,553.8
2025-10-24,TR007,788.7
2025-10-24,TR008,509.2
2025-10-24,TR009,697.9
2025-10-24,TR010,694.2
2025-10-24,TR011,727.8
2025-10-24,TR012,745.1
2025-10-24,TR013,401.8
2025-10-24,TR014,378.1
2025-10-24,TR015,738.9
2025-10-24,TR016,555.4
2025-10-24,TR017,578.3
2025-10-24,TR018,417.8
2025-10-24,TR019,245.3
2025-10-24,TR020,454.7
2025-10-24,EX001,875.1
2025-10-24,EX002,318.5
2025-10-24,EX003,303.0
2025-10-24,EX004,187.2
2025-10-24,EX005,474.6
2025-10-24,DR001,316.6
2025-10-24,DR002,643.4
2025-10-24,DR003,190.8
2025-10-25,TR001,282.8
2025-10-25,TR002,130.7
2025-10-25,TR003,114.0
2025-10-25,TR004,747.6
2025-10-25,TR005,822.8
2025-10-25,TR006,706.4
2025-10-25,TR007,789.4
2025-10-25,TR008,151.0
2025-10-25,TR009,816.5
2025-10-25,TR010,462.2
2025-10-25,TR011,710.3
2025-10-25,TR012,584.9
2025-10-25,TR013,366.9
2025-10-25,TR014,297.1
2025-10-25,TR015,176.9
2025-10-25,TR016,418.4
2025-10-25,TR017,485.2
2025-10-25,TR018,886.2
2025-10-25,TR019,110.6
2025-10-25,TR020,563.9
2025-10-25,EX001,510.5
2025-10-25,EX002,98.8
2025-10-25,EX003,350.4
2025-10-25,EX004,426.8
2025-10-25,EX005,485.3
2025-10-25,DR001,271.4
2025-10-25,DR002,108.0
2025-10-25,DR003,321.0
2025-10-26,TR001,765.8
2025-10-26,TR002,742.4
2025-10-26,TR003,228.2
2025-10-26,TR004,610.0
2025-10-26,TR005,837.4
2025-10-26,TR006,221.1
2025-10-26,TR007,185.5
2025-10-26,TR008,98.2
2025-10-26,TR009,221.4
2025-10-26,TR010,747.4
2025-10-26,TR011,747.5
2025-10-26,TR012,523.2
2025-10-26,TR013,353.5
2025-10-26,TR014,741.6
2025-10-26,TR015,239.9
2025-10-26,TR016,194.7
2025-10-26,TR017,153.2
2025-10-26,TR018,778.1
2025-10-26,TR019,666.2
2025-10-26,TR020,592.2
2025-10-26,EX001,676.5
2025-10-26,EX002,197.7
2025-10-26,EX003,395.5
2025-10-26,EX004,747.6
2025-10-26,EX005,831.7
2025-10-26,DR001,500.7
2025-10-26,DR002,180.1
2025-10-26,DR003,882.4
2025-10-27,TR001,403.9
2025-10-27,TR002,341.6
2025-10-27,TR003,178.4
2025-10-27,TR004,90.4
2025-10-27,TR005,575.0
2025-10-27,TR006,582.2
2025-10-27,TR007,272.1
2025-10-27,TR008,212.8
2025-10-27,TR009,513.0
2025-10-27,TR010,437.0
2025-10-27,TR011,329.0
2025-10-27,TR012,259.0
2025-10-27,TR013,784.6
2025-10-27,TR014,886.7
2025-10-27,TR015,371.6
2025-10-27,TR016,652.5
2025-10-27,TR017,789.7
2025-10-27,TR018,102.1
2025-10-27,TR019,824.6
2025-10-27,TR020,489.3
2025-10-27,EX001,536.5
2025-10-27,EX002,522.7
2025-10-27,EX003,279.2
2025-10-27,EX004,721.4
2025-10-27,EX005,680.5
2025-10-27,DR001,158.5
2025-10-27,DR002,541.5
2025-10-27,DR003,864.8
2025-10-28,TR001,794.3
2025-10-28,TR002,593.2
2025-10-28,TR003,242.9
2025-10-28,TR004,364.7
2025-10-28,TR005,203.3
2025-10-28,TR006,754.0
2025-10-28,TR007,718.5
2025-10-28,TR008,826.5
2025-10-28,TR009,132.0
2025-10-28,TR010,871.1
2025-10-28,TR011,872.5
2025-10-28,TR012,633.0
2025-10-28,TR013,803.0
2025-10-28,TR014,439.5
2025-10-28,TR015,337.0
2025-10-28,TR016,206.6
2025-10-28,TR017,105.9
2025-10-28,TR018,114.4
2025-10-28,TR019,647.1
2025-10-28,TR020,356.0
2025-10-28,EX001,124.3
2025-10-28,EX002,172.0
2025-10-28,EX003,625.5
2025-10-28,EX004,849.7
2025-10-28,EX005,414.5
2025-10-28,DR001,717.7
2025-10-28,DR002,878.3
2025-10-28,DR003,660.8
2025-10-29,TR001,672.9
2025-10-29,TR002,585.0
2025-10-29,TR003,881.7
2025-10-29,TR004,325.8
2025-10-29,TR005,722.1
2025-10-29,TR006,420.4
2025-10-29,TR007,207.4
2025-10-29,TR008,686.3
2025-10-29,TR009,760.1
2025-10-29,TR010,788.2
2025-10-29,TR011,835.9
2025-10-29,TR012,690.8
2025-10-29,TR013,512.6
2025-10-29,TR014,849.7
2025-10-29,TR015,251.8
2025-10-29,TR016,143.4
2025-10-29,TR017,433.9
2025-10-29,TR018,557.4
2025-10-29,TR019,637.6
2025-10-29,TR020,748.6
2025-10-29,EX001,101.9
2025-10-29,EX002,737.7
2025-10-29,EX003,572.1
2025-10-29,EX004,861.4
2025-10-29,EX005,365.3
2025-10-29,DR001,585.9
2025-10-29,DR002,708.6
2025-10-29,DR003,503.4
2025-10-30,TR001,207.8
2025-10-30,TR002,120.8
2025-10-30,TR003,171.3
2025-10-30,TR004,485.8
2025-10-30,TR005,604.5
2025-10-30,TR006,547.8
2025-10-30,TR007,664.6
2025-10-30,TR008,112.0
2025-10-30,TR009,191.8
2025-10-30,TR010,704.1
2025-10-30,TR011,720.6
2025-10-30,TR012,655.9
2025-10-30,TR013,691.3
2025-10-30,TR014,870.0
2025-10-30,TR015,854.3
2025-10-30,TR016,608.5
2025-10-30,TR017,341.9
2025-10-30,TR018,91.6
2025-10-30,TR019,597.9
2025-10-30,TR020,433.7
2025-10-30,EX001,200.6
2025-10-30,EX002,256.5
2025-10-30,EX003,848.0
2025-10-30,EX004,134.3
2025-10-30,EX005,725.7
2025-10-30,DR001,819.7
2025-10-30,DR002,644.4
2025-10-30,DR003,130.3
2025-10-31,TR001,773.6
2025-10-31,TR002,615.7
2025-10-31,TR003,307.2
2025-10-31,TR004,596.3
2025-10-31,TR005,192.0
2025-10-31,TR006,660.3
2025-10-31,TR007,820.5
2025-10-31,TR008,507.8
2025-10-31,TR009,860.7
2025-10-31,TR010,439.2
2025-10-31,TR011,783.2
2025-10-31,TR012,714.4
2025-10-31,TR013,152.5
2025-10-31,TR014,828.4
2025-10-31,TR015,826.6
2025-10-31,TR016,368.2
2025-10-31,TR017,730.6
2025-10-31,TR018,264.2
2025-10-31,TR019,104.9
2025-10-31,TR020,250.5
2025-10-31,EX001,476.9
2025-10-31,EX002,127.4
2025-10-31,EX003,211.2
2025-10-31,EX004,859.4
2025-10-31,EX005,484.9
2025-10-31,DR001,754.9
2025-10-31,DR002,249.4
2025-10-31,DR003,152.6
2025-11-01,TR001,720.0
2025-11-01,TR002,366.0
2025-11-01,TR003,457.0
2025-11-01,TR004,893.5
2025-11-01,TR005,339.6
2025-11-01,TR006,468.0
2025-11-01,TR007,600.5
2025-11-01,TR008,153.0
2025-11-01,TR009,667.5
2025-11-01,TR010,450.4
2025-11-01,TR011,223.5
2025-11-01,TR012,433.0
2025-11-01,TR013,457.7
2025-11-01,TR014,605.4
2025-11-01,TR015,848.4
2025-11-01,TR016,707.4
2025-11-01,TR017,393.6
2025-11-01,TR018,875.1
2025-11-01,TR019,728.5
2025-11-01,TR020,102.9
2025-11-01,EX001,175.6
2025-11-01,EX002,258.8
2025-11-01,EX003,148.5
2025-11-01,EX004,478.1
2025-11-01,EX005,359.4
2025-11-01,DR001,877.8
2025-11-01,DR002,467.6
2025-11-01,DR003,254.0
2025-11-02,TR001,876.0
2025-11-02,TR002,501.4
2025-11-02,TR003,139.9
2025-11-02,TR004,146.3
2025-11-02,TR005,633.7
2025-11-02,TR006,485.7
2025-11-02,TR007,591.9
2025-11-02,TR008,776.7
2025-11-02,TR009,638.7
2025-11-02,TR010,786.7
2025-11-02,TR011,689.0
2025-11-02,TR012,633.0
2025-11-02,TR013,190.5
2025-11-02,TR014,475.9
2025-11-02,TR015,435.1
2025-11-02,TR016,523.4
2025-11-02,TR017,400.7
2025-11-02,TR018,588.8
2025-11-02,TR019,401.8
2025-11-02,TR020,537.2
2025-11-02,EX001,403.8
2025-11-02,EX002,819.4
2025-11-02,EX003,386.2
2025-11-02,EX004,679.4
2025-11-02,EX005,583.3
2025-11-02,DR001,396.1
2025-11-02,DR002,742.3
2025-11-02,DR003,840.6
2025-11-03,TR001,703.6
2025-11-03,TR002,857.8
2025-11-03,TR003,437.8
2025-11-03,TR004,829.3
2025-11-03,TR005,798.5
2025-11-03,TR006,705.2
2025-11-03,TR007,764.9
2025-11-03,TR008,678.7
2025-11-03,TR009,500.1
2025-11-03,TR010,533.0
2025-11-03,TR011,422.5
2025-11-03,TR012,624.7
2025-11-03,TR013,346.3
2025-11-03,TR014,686.5
2025-11-03,TR015,494.2
2025-11-03,TR016,369.6
2025-11-03,TR017,200.7
2025-11-03,TR018,289.5
2025-11-03,TR019,605.0
